relation,entity1,entity1_begin,entity1_end,chunk1,entity2,entity2_begin,entity2_end,chunk2,confidence
TrAP,Disease_Syndrome_Disorder,52157,52182,Obstructive Lung Disease’s,Disease_Syndrome_Disorder,52415,52423,emphysema,0.93769306
TrAP,Modifier,52250,52256,chronic,Disease_Syndrome_Disorder,52258,52287,obstructive pulmonary disease”,0.84114385
TrAP,Modifier,52250,52256,chronic,Date,52339,52342,2010,0.87589175
TrAP,Modifier,52250,52256,chronic,Procedure,52367,52384,endobronchial vale,0.9853129
TrAP,Modifier,52250,52256,chronic,Modifier,52407,52413,advance,0.8496495
TrAP,Modifier,52250,52256,chronic,Disease_Syndrome_Disorder,52415,52423,emphysema,0.9627397
TrAP,Disease_Syndrome_Disorder,52258,52287,obstructive pulmonary disease”,Date,52339,52342,2010,0.5856688
TrAP,Disease_Syndrome_Disorder,52258,52287,obstructive pulmonary disease”,Procedure,52367,52384,endobronchial vale,0.9808812
TrAP,Disease_Syndrome_Disorder,52258,52287,obstructive pulmonary disease”,Modifier,52407,52413,advance,0.9355387
TrAP,Disease_Syndrome_Disorder,52258,52287,obstructive pulmonary disease”,Disease_Syndrome_Disorder,52415,52423,emphysema,0.9578628
TrAP,Date,52339,52342,2010,Procedure,52367,52384,endobronchial vale,0.9000404
TrAP,Date,52339,52342,2010,Modifier,52407,52413,advance,0.90432584
TrAP,Date,52339,52342,2010,Disease_Syndrome_Disorder,52415,52423,emphysema,0.82554257
TrAP,Procedure,52367,52384,endobronchial vale,Modifier,52407,52413,advance,0.9933062
TrAP,Procedure,52367,52384,endobronchial vale,Disease_Syndrome_Disorder,52415,52423,emphysema,0.99414116
TrAP,Modifier,52407,52413,advance,Disease_Syndrome_Disorder,52415,52423,emphysema,0.92723155
TrAP,Procedure,52441,52478,“choosing bronchoscopic lung reduction,Procedure,52574,52577,LVRS,0.5891022
TrAP,Procedure,52441,52478,“choosing bronchoscopic lung reduction,Disease_Syndrome_Disorder,52611,52623,emphysematous,0.9558542
TrAP,Procedure,52481,52494,coil placement,Disease_Syndrome_Disorder,52611,52623,emphysematous,0.9689613
TrAP,Procedure,52499,52517,endobronchial valve,Disease_Syndrome_Disorder,52611,52623,emphysematous,0.9479813
TrAP,Procedure,52523,52540,surgical resection,Disease_Syndrome_Disorder,52611,52623,emphysematous,0.9584077
TrAP,Procedure,52543,52571,lung volume reduction surgery,Disease_Syndrome_Disorder,52611,52623,emphysematous,0.8891644
TrAP,Procedure,52574,52577,LVRS,Disease_Syndrome_Disorder,52611,52623,emphysematous,0.9642927
TeRP,Disease_Syndrome_Disorder,52707,52715,emphysema,Test,52731,52765,high-resolution computed tomography,0.96694005
TeRP,Disease_Syndrome_Disorder,52707,52715,emphysema,Test,52768,52771,HRCT,0.8035508
PIP,Disease_Syndrome_Disorder,52707,52715,emphysema,Test,52791,52823,interlobar collateral ventilation,0.68529004
TeRP,Disease_Syndrome_Disorder,52707,52715,emphysema,Test,52858,52861,HRCT,0.80841726
TeRP,Disease_Syndrome_Disorder,52707,52715,emphysema,Test,52866,52889,physiological assessment,0.7590702
TeRP,Test,52731,52765,high-resolution computed tomography,Test,52791,52823,interlobar collateral ventilation,0.9585113
TeRP,Test,52731,52765,high-resolution computed tomography,Test,52858,52861,HRCT,0.7785136
TeRP,Test,52768,52771,HRCT,Test,52791,52823,interlobar collateral ventilation,0.56598896
TeRP,Test,52791,52823,interlobar collateral ventilation,Test,52858,52861,HRCT,0.7973072
TeRP,Test,52791,52823,interlobar collateral ventilation,Test,52866,52889,physiological assessment,0.60052145
TrAP,Test,52791,52823,interlobar collateral ventilation,Procedure,52892,52919,endoscopic balloon occlusion,0.72576785
PIP,Modifier,53091,53118,heterogeneous or homogeneous,Disease_Syndrome_Disorder,53120,53128,emphysema,0.9331028
TrAP,Modifier,53091,53118,heterogeneous or homogeneous,Procedure,53200,53255,surgical or bronchoscopic modes of lung volume reduction,0.98304707
TrAP,Modifier,53091,53118,heterogeneous or homogeneous,Medical_Device,53264,53289,endobronchial 1-way valves,0.9529776
TrAP,Modifier,53091,53118,heterogeneous or homogeneous,Medical_Device,53294,53303,lung coils,0.9749361
TrAP,Disease_Syndrome_Disorder,53120,53128,emphysema,Procedure,53200,53255,surgical or bronchoscopic modes of lung volume reduction,0.9786643
TrAP,Disease_Syndrome_Disorder,53120,53128,emphysema,Medical_Device,53264,53289,endobronchial 1-way valves,0.970122
TrAP,Disease_Syndrome_Disorder,53120,53128,emphysema,Medical_Device,53294,53303,lung coils,0.9674013
TrAP,Procedure,53200,53255,surgical or bronchoscopic modes of lung volume reduction,Medical_Device,53264,53289,endobronchial 1-way valves,0.70377773
TrAP,Procedure,53200,53255,surgical or bronchoscopic modes of lung volume reduction,Medical_Device,53294,53303,lung coils,0.6369664
TrAP,Modifier,53351,53358,advanced,Disease_Syndrome_Disorder,53360,53382,emphysema bronchoscopic,0.9540374
TrAP,Modifier,53351,53358,advanced,RelativeDate,53500,53523,6 to 12 months following,0.76348895
TrAP,Disease_Syndrome_Disorder,53360,53382,emphysema bronchoscopic,Symptom,53405,53430,end-expiratory lung volume,0.8094296
TrAP,Disease_Syndrome_Disorder,53360,53382,emphysema bronchoscopic,Internal_organ_or_component,53483,53486,lung,0.79584795
TrAP,Disease_Syndrome_Disorder,53360,53382,emphysema bronchoscopic,RelativeDate,53500,53523,6 to 12 months following,0.74348074
TrAP,Date,53601,53613,"June 29, 2018",Symptom,53718,53737,breathing difficulty,0.8320482
TrAP,Date,53601,53613,"June 29, 2018",Modifier,53755,53760,severe,0.6502122
TrAP,Medical_Device,53637,53662,Zephyr Endobronchial Valve,Symptom,53718,53737,breathing difficulty,0.98531693
TrAP,Medical_Device,53637,53662,Zephyr Endobronchial Valve,Modifier,53755,53760,severe,0.9764899
TrAP,Medical_Device,53637,53662,Zephyr Endobronchial Valve,Disease_Syndrome_Disorder,53762,53770,emphysema,0.98572284
TrAP,Medical_Device,53665,53676,Zephyr Valve,Symptom,53718,53737,breathing difficulty,0.9722012
TrAP,Medical_Device,53665,53676,Zephyr Valve,Modifier,53755,53760,severe,0.9593695
TrAP,Medical_Device,53665,53676,Zephyr Valve,Disease_Syndrome_Disorder,53762,53770,emphysema,0.9770637
PIP,Symptom,53718,53737,breathing difficulty,Modifier,53755,53760,severe,0.9967429
PIP,Symptom,53718,53737,breathing difficulty,Disease_Syndrome_Disorder,53762,53770,emphysema,0.9956442
PIP,Modifier,53755,53760,severe,Disease_Syndrome_Disorder,53762,53770,emphysema,0.98370636
TrAP,Medical_Device,53778,53796,Zephyr Valve device,Modifier,53835,53840,active,0.71333057
TrAP,Medical_Device,53778,53796,Zephyr Valve device,Disease_Syndrome_Disorder,53842,53856,lung infections,0.727444
TrNAP,Medical_Device,53778,53796,Zephyr Valve device,Disease_Syndrome_Disorder,53873,53880,allergic,0.57045865
TrNAP,Medical_Device,53778,53796,Zephyr Valve device,Medical_Device,53885,53891,nitinol,0.56996614
TrNAP,Medical_Device,53778,53796,Zephyr Valve device,Medical_Device,53902,53909,titanium,0.56933147
TrNAP,Medical_Device,53778,53796,Zephyr Valve device,Medical_Device,53914,53921,silicone,0.5670806
TrAP,Medical_Device,53778,53796,Zephyr Valve device,Smoking,53931,53937,smokers,0.5205377
PIP,Modifier,53835,53840,active,Disease_Syndrome_Disorder,53842,53856,lung infections,0.94024295
TrCP,Modifier,53835,53840,active,Medical_Device,53885,53891,nitinol,0.9064486
TrCP,Modifier,53835,53840,active,Drug_Ingredient,53894,53899,nickel,0.81920946
TrCP,Modifier,53835,53840,active,Medical_Device,53902,53909,titanium,0.54112655
TrCP,Modifier,53835,53840,active,Medical_Device,53914,53921,silicone,0.6809656
TrAP,Modifier,53835,53840,active,Procedure,53982,54004,bronchoscopic procedure,0.68664837
TrCP,Disease_Syndrome_Disorder,53842,53856,lung infections,Medical_Device,53885,53891,nitinol,0.75781786
TrCP,Disease_Syndrome_Disorder,53842,53856,lung infections,Medical_Device,53914,53921,silicone,0.69414496
TrAP,Disease_Syndrome_Disorder,53842,53856,lung infections,Procedure,53982,54004,bronchoscopic procedure,0.65684634
TrCP,Disease_Syndrome_Disorder,53873,53880,allergic,Medical_Device,53885,53891,nitinol,0.9951633
TrCP,Disease_Syndrome_Disorder,53873,53880,allergic,Drug_Ingredient,53894,53899,nickel,0.9786606
TrCP,Disease_Syndrome_Disorder,53873,53880,allergic,Medical_Device,53902,53909,titanium,0.97267836
TrCP,Disease_Syndrome_Disorder,53873,53880,allergic,Medical_Device,53914,53921,silicone,0.9549481
TrCP,Disease_Syndrome_Disorder,53873,53880,allergic,Procedure,53982,54004,bronchoscopic procedure,0.7962168
TrCP,Medical_Device,53885,53891,nitinol,Medical_Device,53902,53909,titanium,0.7047781
TrCP,Medical_Device,53885,53891,nitinol,Smoking,53931,53937,smokers,0.6415105
TrCP,Drug_Ingredient,53894,53899,nickel,Smoking,53931,53937,smokers,0.6980116
TrCP,Medical_Device,53914,53921,silicone,Smoking,53931,53937,smokers,0.6265064
PIP,Heart_Disease,54053,54065,heart disease,Modifier,54068,54072,large,0.63048893
TrAP,Heart_Disease,54053,54065,heart disease,Medical_Device,54208,54226,Zephyr Valve device,0.7599194
PIP,Modifier,54068,54072,large,Symptom,54074,54107,bubbles of air trapped in the lung,0.71764475
TrAP,Modifier,54068,54072,large,Medical_Device,54208,54226,Zephyr Valve device,0.54172987
TrAP,Symptom,54074,54107,bubbles of air trapped in the lung,Medical_Device,54208,54226,Zephyr Valve device,0.8817347
TrAP,Date,54284,54299,"December 3, 2018",Medical_Device,54323,54344,Spiration Valve System,0.54188377
TrAP,Date,54284,54299,"December 3, 2018",Modifier,54434,54439,severe,0.575817
TrAP,Date,54284,54299,"December 3, 2018",Disease_Syndrome_Disorder,54441,54449,emphysema,0.5512393
TrAP,Date,54284,54299,"December 3, 2018",Treatment,54497,54520,pulmonary rehabilitation,0.5632012
TrAP,Date,54284,54299,"December 3, 2018",Oxygen_Therapy,54527,54532,oxygen,0.5467898
TrAP,Medical_Device,54323,54344,Spiration Valve System,Internal_organ_or_component,54388,54392,lungs,0.97870034
TrAP,Medical_Device,54323,54344,Spiration Valve System,Modifier,54434,54439,severe,0.992203
TrAP,Medical_Device,54323,54344,Spiration Valve System,Disease_Syndrome_Disorder,54441,54449,emphysema,0.991234
TrAP,Medical_Device,54323,54344,Spiration Valve System,Treatment,54497,54520,pulmonary rehabilitation,0.95197266
TrAP,Medical_Device,54323,54344,Spiration Valve System,Oxygen_Therapy,54527,54532,oxygen,0.8994693
PIP,Internal_organ_or_component,54388,54392,lungs,Modifier,54434,54439,severe,0.7461777
PIP,Internal_organ_or_component,54388,54392,lungs,Disease_Syndrome_Disorder,54441,54449,emphysema,0.9041894
TrAP,Internal_organ_or_component,54388,54392,lungs,Treatment,54497,54520,pulmonary rehabilitation,0.887284
TrAP,Internal_organ_or_component,54388,54392,lungs,Oxygen_Therapy,54527,54532,oxygen,0.94678533
PIP,Modifier,54434,54439,severe,Disease_Syndrome_Disorder,54441,54449,emphysema,0.99220544
TrAP,Modifier,54434,54439,severe,Treatment,54497,54520,pulmonary rehabilitation,0.9468235
TrAP,Modifier,54434,54439,severe,Oxygen_Therapy,54527,54532,oxygen,0.9897126
TrAP,Disease_Syndrome_Disorder,54441,54449,emphysema,Treatment,54497,54520,pulmonary rehabilitation,0.9662455
TrAP,Disease_Syndrome_Disorder,54441,54449,emphysema,Oxygen_Therapy,54527,54532,oxygen,0.9691711
PIP,Disease_Syndrome_Disorder,54580,54583,COPD,Smoking,54654,54666,tobacco smoke,0.7856366
TrAP,Medical_Device,54861,54882,Spiration Valve System,Disease_Syndrome_Disorder,54927,54930,COPD,0.97047454
TrAP,Medical_Device,54861,54882,Spiration Valve System,Modifier,54946,54951,severe,0.7679324
TrAP,Medical_Device,54861,54882,Spiration Valve System,Disease_Syndrome_Disorder,54953,54961,emphysema,0.8887587
PIP,Disease_Syndrome_Disorder,54927,54930,COPD,Modifier,54946,54951,severe,0.9810448
PIP,Disease_Syndrome_Disorder,54927,54930,COPD,Disease_Syndrome_Disorder,54953,54961,emphysema,0.82178986
PIP,Modifier,54946,54951,severe,Disease_Syndrome_Disorder,54953,54961,emphysema,0.96062636
PIP,Modifier,54979,54984,severe,Disease_Syndrome_Disorder,54986,55004,airflow obstruction,0.8990674
PIP,Modifier,54979,54984,severe,Modifier,55007,55021,hyper-inflation,0.60999805
PIP,Modifier,54979,54984,severe,Modifier,55028,55033,severe,0.62603307
PIP,Modifier,54979,54984,severe,Symptom,55035,55041,dyspnea,0.9276649
PIP,Modifier,54979,54984,severe,Internal_organ_or_component,55048,55065,interlobar fissure,0.94741476
PIP,Disease_Syndrome_Disorder,54986,55004,airflow obstruction,Symptom,55035,55041,dyspnea,0.53445095
PIP,Disease_Syndrome_Disorder,54986,55004,airflow obstruction,Internal_organ_or_component,55048,55065,interlobar fissure,0.85962117
PIP,Modifier,55007,55021,hyper-inflation,Internal_organ_or_component,55048,55065,interlobar fissure,0.7769003
PIP,Modifier,55028,55033,severe,Symptom,55035,55041,dyspnea,0.55222493
PIP,Modifier,55028,55033,severe,Internal_organ_or_component,55048,55065,interlobar fissure,0.9829646
PIP,Symptom,55035,55041,dyspnea,Internal_organ_or_component,55048,55065,interlobar fissure,0.97578603
PIP,Modifier,55926,55930,acute,Modifier,55932,55944,exacerbations,0.9886642
PIP,Modifier,55926,55930,acute,Disease_Syndrome_Disorder,55949,55952,COPD,0.9905211
PIP,Modifier,55926,55930,acute,Internal_organ_or_component,55962,55967,groups,0.9674587
PIP,Modifier,55932,55944,exacerbations,Disease_Syndrome_Disorder,55949,55952,COPD,0.9938299
PIP,Modifier,55932,55944,exacerbations,Internal_organ_or_component,55962,55967,groups,0.8557106
PIP,Disease_Syndrome_Disorder,55949,55952,COPD,Internal_organ_or_component,55962,55967,groups,0.8601359
PIP,Modifier,56133,56138,severe,Disease_Syndrome_Disorder,56140,56148,emphysema,0.6065908
PIP,Age,56364,56367,aged,Modifier,56415,56420,severe,0.5883843
PIP,Age,56364,56367,aged,Modifier,56423,56435,heterogeneous,0.77173615
PIP,Age,56364,56367,aged,Disease_Syndrome_Disorder,56437,56445,emphysema,0.5990556
PIP,Age,56394,56408,40 years of age,Modifier,56415,56420,severe,0.8004228
PIP,Age,56394,56408,40 years of age,Modifier,56423,56435,heterogeneous,0.50203156
PIP,Age,56394,56408,40 years of age,Disease_Syndrome_Disorder,56437,56445,emphysema,0.6829551
PIP,Modifier,56415,56420,severe,Modifier,56423,56435,heterogeneous,0.5844687
PIP,Modifier,56415,56420,severe,Disease_Syndrome_Disorder,56437,56445,emphysema,0.81051517
PIP,Modifier,56423,56435,heterogeneous,Disease_Syndrome_Disorder,56437,56445,emphysema,0.7994667
PIP,Disease_Syndrome_Disorder,57553,57574,Composite thoracic SAE,Modifier,57701,57707,serious,0.97856414
PIP,Disease_Syndrome_Disorder,57553,57574,Composite thoracic SAE,Disease_Syndrome_Disorder,57709,57720,pneumothorax,0.8929073
PIP,Modifier,57701,57707,serious,Disease_Syndrome_Disorder,57709,57720,pneumothorax,0.9779022
PIP,Modifier,57768,57773,severe,Modifier,57775,57787,heterogeneous,0.96406597
PIP,Modifier,57768,57773,severe,Disease_Syndrome_Disorder,57789,57797,emphysema,0.97736347
PIP,Modifier,57775,57787,heterogeneous,Disease_Syndrome_Disorder,57789,57797,emphysema,0.9366123
PIP,Modifier,58928,58941,post-operative,Symptom,58943,58945,AEs,0.54326016
PIP,Modifier,59028,59041,post-operative,Symptom,59043,59050,air leak,0.90720797
TrAP,Modifier,59028,59041,post-operative,Procedure,59103,59122,chest tube placement,0.5112069
PIP,Modifier,59028,59041,post-operative,Modifier,59183,59196,post-operative,0.74075603
PIP,Modifier,59028,59041,post-operative,Symptom,59198,59205,air leak,0.7970528
PIP,Symptom,59043,59050,air leak,Modifier,59183,59196,post-operative,0.7810894
PIP,Symptom,59043,59050,air leak,Symptom,59198,59205,air leak,0.584679
PIP,Modifier,59183,59196,post-operative,Symptom,59198,59205,air leak,0.5138397
TrCP,Medical_Device,60091,60123,traditional chest drainage system,Modifier,60176,60184,prolonged,0.61568
PIP,Modifier,60176,60184,prolonged,Symptom,60186,60193,air leak,0.9092785
PIP,Modifier,60176,60184,prolonged,Procedure,60442,60460,pulmonary resection,0.775949
PIP,Symptom,60186,60193,air leak,Procedure,60442,60460,pulmonary resection,0.64991635
TrAP,Test_Result,60830,60837,Positive,Test,60839,60858,Pressure Ventilation,0.94473636
TrAP,Test_Result,60830,60837,Positive,Procedure,60898,60916,Pulmonary Resection,0.85911036
TrAP,Test_Result,60830,60837,Positive,Oncological,60921,60931,Lung Cancer,0.93082017
TrAP,Test,60839,60858,Pressure Ventilation,Procedure,60898,60916,Pulmonary Resection,0.80864996
TrAP,Test,60839,60858,Pressure Ventilation,Oncological,60921,60931,Lung Cancer,0.9804695
TrAP,Procedure,60898,60916,Pulmonary Resection,Oncological,60921,60931,Lung Cancer,0.9088672
TrCP,Symptom,60983,61005,pulmonary complications,Procedure,61069,61082,lung resection,0.9073146
PIP,Symptom,60983,61005,pulmonary complications,Oncological,61102,61112,lung cancer,0.97139615
TrAP,Test,61320,61331,Non-invasive,Symptom,61439,61461,pulmonary complications,0.7313941
TrAP,Test_Result,61333,61340,positive,Symptom,61439,61461,pulmonary complications,0.8241109
TrAP,Test,61342,61361,pressure ventilation,Symptom,61439,61461,pulmonary complications,0.70964825
TrAP,Oxygen_Therapy,61364,61368,NIPPV,Symptom,61439,61461,pulmonary complications,0.66182476
TrAP,Oxygen_Therapy,61588,61592,NIPPV,Procedure,61645,61663,pulmonary resection,0.5818439
TrAP,Oxygen_Therapy,61588,61592,NIPPV,Oncological,61669,61679,lung cancer,0.9401949
TrAP,Procedure,61645,61663,pulmonary resection,Oncological,61669,61679,lung cancer,0.98977965
TrAP,Symptom,63120,63142,pulmonary complications,Oxygen_Therapy,63192,63196,NIPPV,0.51676804
PIP,Modifier,64540,64545,severe,Disease_Syndrome_Disorder,64547,64553,disease,0.8656333
TrAP,Oxygen_Therapy,64839,64843,NIPPV,Disease_Syndrome_Disorder,64927,64949,pulmonary complications,0.511332
TrCP,Disease_Syndrome_Disorder,64927,64949,pulmonary complications,Oxygen_Therapy,65101,65105,NIPPV,0.6902373
TrCP,Procedure,64960,64969,intubation,Oxygen_Therapy,65101,65105,NIPPV,0.56784433
TrAP,Procedure,65425,65460,Bronchoscopic Thermal Vapor Ablation,Disease_Syndrome_Disorder,65483,65502,Upper-Lobe Emphysema,0.9952324
TrAP,Procedure,65587,65616,surgical lung volume reduction,Disease_Syndrome_Disorder,65722,65730,emphysema,0.7941526
TrAP,Procedure,65777,65812,bronchoscopic thermal vapor ablation,Disease_Syndrome_Disorder,65867,65875,emphysema,0.889066
PIP,Direction,65907,65911,upper,Disease_Syndrome_Disorder,65913,65938,lobe-predominant emphysema,0.7522892
TrAP,Direction,65907,65911,upper,Direction,65953,65964,unilaterally,0.96759105
TrAP,Direction,65907,65911,upper,Drug_BrandName,65971,65974,BTVA,0.9628109
TrAP,Disease_Syndrome_Disorder,65913,65938,lobe-predominant emphysema,Direction,65953,65964,unilaterally,0.9688098
TrAP,Disease_Syndrome_Disorder,65913,65938,lobe-predominant emphysema,Drug_BrandName,65971,65974,BTVA,0.9858357
TeRP,Age,66003,66023,age of 40 to 75 years,Test,66168,66171,HRCT,0.67571586
TeRP,Test,66099,66117,heterogeneity index,Test,66168,66171,HRCT,0.57837504
TeRP,Test,66120,66160,tissue/air ratio of lower lobe/upper lobe,Test,66168,66171,HRCT,0.8573828
TeRP,Test,66168,66171,HRCT,Test_Result,66176,66203,greater than or equal to 1.2,0.8462948
TeRP,Symptom,66207,66221,Changes in FEV1,Symptom,66260,66273,hyperinflation,0.6166204
TrIP,Treatment,66813,66824,BTVA therapy,Internal_organ_or_component,66874,66877,lung,0.6165242
TrIP,Treatment,66813,66824,BTVA therapy,Internal_organ_or_component,66919,66928,upper lobe,0.903619
TrIP,Treatment,66813,66824,BTVA therapy,Modifier,66930,66940,predominant,0.8273329
TrIP,Treatment,66813,66824,BTVA therapy,Disease_Syndrome_Disorder,66942,66950,emphysema,0.6796574
PIP,Internal_organ_or_component,66919,66928,upper lobe,Modifier,66930,66940,predominant,0.9712308
PIP,Internal_organ_or_component,66919,66928,upper lobe,Disease_Syndrome_Disorder,66942,66950,emphysema,0.96217674
PIP,Modifier,66930,66940,predominant,Disease_Syndrome_Disorder,66942,66950,emphysema,0.934447
PIP,Disease_Syndrome_Disorder,67664,67692,GOLD stage III and IV disease,Modifier,67735,67745,significant,0.9473192
PIP,Disease_Syndrome_Disorder,67664,67692,GOLD stage III and IV disease,Symptom,67747,67779,impairments in health-related QOL,0.8070414
TrWP,Disease_Syndrome_Disorder,67664,67692,GOLD stage III and IV disease,Treatment,67815,67838,pulmonary rehabilitation,0.6920784
PIP,Modifier,67735,67745,significant,Symptom,67747,67779,impairments in health-related QOL,0.8765567
TrWP,Modifier,67735,67745,significant,Treatment,67815,67838,pulmonary rehabilitation,0.8186858
TrWP,Symptom,67747,67779,impairments in health-related QOL,Treatment,67815,67838,pulmonary rehabilitation,0.59814495
TrAP,Procedure,68488,68519,endoscopic lung volume reduction,Procedure,68552,68576,hyper-inflation reduction,0.5814257
TrAP,Procedure,68488,68519,endoscopic lung volume reduction,Modifier,68595,68602,advanced,0.88328445
TrAP,Procedure,68488,68519,endoscopic lung volume reduction,Disease_Syndrome_Disorder,68604,68612,emphysema,0.8579382
TrAP,Procedure,68522,68525,ELVR,Procedure,68552,68576,hyper-inflation reduction,0.58267576
TrAP,Procedure,68522,68525,ELVR,Modifier,68595,68602,advanced,0.90186965
TrAP,Procedure,68522,68525,ELVR,Disease_Syndrome_Disorder,68604,68612,emphysema,0.8784985
TrAP,Procedure,68552,68576,hyper-inflation reduction,Modifier,68595,68602,advanced,0.94947386
TrAP,Procedure,68552,68576,hyper-inflation reduction,Disease_Syndrome_Disorder,68604,68612,emphysema,0.963452
TrIP,Procedure,68661,68684,segmental vapor ablation,Internal_organ_or_component,68719,68724,tissue,0.51594776
TrIP,Procedure,68661,68684,segmental vapor ablation,Procedure,68730,68745,volume reduction,0.6343336
TrIP,Procedure,68661,68684,segmental vapor ablation,Symptom,68768,68789,emphysematous segments,0.6790576
PIP,Symptom,68690,68710,inflammatory response,Internal_organ_or_component,68719,68724,tissue,0.94298375
PIP,Symptom,68690,68710,inflammatory response,Procedure,68730,68745,volume reduction,0.5831035
PIP,Symptom,68690,68710,inflammatory response,Modifier,68759,68766,diseased,0.8459088
PIP,Symptom,68690,68710,inflammatory response,Symptom,68768,68789,emphysematous segments,0.9657905
PIP,Internal_organ_or_component,68719,68724,tissue,Modifier,68759,68766,diseased,0.56963986
PIP,Internal_organ_or_component,68719,68724,tissue,Symptom,68768,68789,emphysematous segments,0.6380806
PIP,Modifier,68759,68766,diseased,Symptom,68768,68789,emphysematous segments,0.9672746
PIP,Direction,68952,68956,upper,Disease_Syndrome_Disorder,68958,68983,lobe-predominant emphysema,0.83557475
PIP,Direction,69133,69137,upper,Disease_Syndrome_Disorder,69139,69164,lobe-predominant emphysema,0.81015766
TrAP,Direction,69133,69137,upper,Procedure,69318,69331,BTVA treatment,0.98505545
TrAP,Disease_Syndrome_Disorder,69139,69164,lobe-predominant emphysema,Procedure,69318,69331,BTVA treatment,0.9922125
PIP,Disease_Syndrome_Disorder,69438,69446,emphysema,Direction,69515,69525,ipsilateral,0.6717432
PIP,Modifier,69923,69931,localized,Symptom,69933,69953,inflammatory reaction,0.98966986
TrAP,Clinical_Dept,70251,70268,National Institute,Procedure,70341,70377,“Bronchoscopic thermal vapor ablation,0.8192189
TrAP,Clinical_Dept,70251,70268,National Institute,Procedure,70506,70541,bronchoscopic thermal vapor ablation,0.96698487
TrAP,Clinical_Dept,70251,70268,National Institute,Disease_Syndrome_Disorder,70547,70566,upper-lobe emphysema,0.929627
TrAP,Procedure,70341,70377,“Bronchoscopic thermal vapor ablation,Procedure,70506,70541,bronchoscopic thermal vapor ablation,0.98342186
TrAP,Procedure,70341,70377,“Bronchoscopic thermal vapor ablation,Disease_Syndrome_Disorder,70547,70566,upper-lobe emphysema,0.9867194
TrAP,Procedure,70341,70377,“Bronchoscopic thermal vapor ablation,Symptom,70571,70604,inadequate in quantity and quality,0.9631414
TrAP,Procedure,70506,70541,bronchoscopic thermal vapor ablation,Disease_Syndrome_Disorder,70547,70566,upper-lobe emphysema,0.9935144
TrAP,Procedure,70506,70541,bronchoscopic thermal vapor ablation,Symptom,70571,70604,inadequate in quantity and quality,0.6097852
TrAP,Disease_Syndrome_Disorder,70547,70566,upper-lobe emphysema,Symptom,70571,70604,inadequate in quantity and quality,0.67244375
TrAP,Procedure,71548,71561,vapor ablation,Procedure,71604,71624,lung volume reduction,0.5025694
TrAP,Procedure,71548,71561,vapor ablation,Disease_Syndrome_Disorder,71629,71637,emphysema,0.8153423
TrAP,Procedure,71604,71624,lung volume reduction,Disease_Syndrome_Disorder,71629,71637,emphysema,0.8101519
PIP,Disease_Syndrome_Disorder,71756,71766,Pneumonitis,Disease_Syndrome_Disorder,71772,71780,infection,0.8980095
PIP,Disease_Syndrome_Disorder,72101,72104,COPD,Modifier,72111,72119,prevalent,0.97574097
PIP,Disease_Syndrome_Disorder,72101,72104,COPD,Modifier,72125,72135,progressive,0.9816405
PIP,Disease_Syndrome_Disorder,72101,72104,COPD,Disease_Syndrome_Disorder,72137,72143,disease,0.98772997
PIP,Modifier,72111,72119,prevalent,Modifier,72125,72135,progressive,0.9195694
PIP,Modifier,72111,72119,prevalent,Disease_Syndrome_Disorder,72137,72143,disease,0.9164752
PIP,Modifier,72125,72135,progressive,Disease_Syndrome_Disorder,72137,72143,disease,0.93130046
TrAP,Procedure,72170,72184,BLVR techniques,Modifier,72255,72260,severe,0.9417386
TrAP,Procedure,72170,72184,BLVR techniques,Disease_Syndrome_Disorder,72262,72270,emphysema,0.96023476
TrAP,Procedure,72170,72184,BLVR techniques,Procedure,72273,72309,EBV/IBV achieve lung volume reduction,0.64563143
TrAP,Procedure,72170,72184,BLVR techniques,Disease_Syndrome_Disorder,72314,72330,lobar atelectasis,0.82773405
PIP,Modifier,72255,72260,severe,Disease_Syndrome_Disorder,72262,72270,emphysema,0.97388566
TrAP,Modifier,72255,72260,severe,Procedure,72273,72309,EBV/IBV achieve lung volume reduction,0.70682347
PIP,Modifier,72255,72260,severe,Disease_Syndrome_Disorder,72314,72330,lobar atelectasis,0.56019855
TrAP,Disease_Syndrome_Disorder,72262,72270,emphysema,Procedure,72273,72309,EBV/IBV achieve lung volume reduction,0.9019379
PIP,Disease_Syndrome_Disorder,72262,72270,emphysema,Disease_Syndrome_Disorder,72314,72330,lobar atelectasis,0.69359034
TrCP,Medical_Device,72338,72364,lung volume reduction coils,Symptom,72390,72407,tissue compression,0.6970716
TrCP,Medical_Device,72338,72364,lung volume reduction coils,Symptom,72441,72462,inflammatory processes,0.6891882
TrCP,Internal_organ_or_component,72367,72371,LVRCs,Symptom,72390,72407,tissue compression,0.65450233
PIP,Internal_organ_or_component,72367,72371,LVRCs,Symptom,72441,72462,inflammatory processes,0.55048186
TrCP,Internal_organ_or_component,72378,72381,BTVA,Symptom,72390,72407,tissue compression,0.62251663
TrCP,Internal_organ_or_component,72378,72381,BTVA,Symptom,72441,72462,inflammatory processes,0.80752563
PIP,Symptom,72390,72407,tissue compression,Symptom,72441,72462,inflammatory processes,0.8632234
TrAP,Procedure,73095,73118,Thoracoscopic Bullectomy,Modifier,73171,73177,Primary,0.9834873
TrAP,Procedure,73095,73118,Thoracoscopic Bullectomy,Disease_Syndrome_Disorder,73179,73202,Spontaneous Pneumothorax,0.9182024
